1:14:42:792,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 61.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:44:841,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 61.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:46:890,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:48:940,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:50:989,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:53:39,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:55:88,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 5.00, Humidity = 61.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:57:138,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:14:59:188,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:1:237,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:3:285,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:5:334,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:7:383,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:9:432,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:11:481,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:13:530,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:15:579,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 5.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:17:628,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.251304,Longitude: 126.863166 
1:15:19:678,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 62.00,speed: 3.52, Latitude: 35.251293,Longitude: 126.863136 
1:15:21:728,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 7.30, Latitude: 35.251258,Longitude: 126.863128 
1:15:23:778,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 7.00, Humidity = 62.00,speed: 15.50, Latitude: 35.251190,Longitude: 126.863098 
1:15:25:827,PM 1.0 : 26, PM 2.5 : 26, PM 10 : 26,Temperature = 6.00, Humidity = 63.00,speed: 16.48, Latitude: 35.251106,Longitude: 126.863082 
1:15:27:877,PM 1.0 : 26, PM 2.5 : 27, PM 10 : 27,Temperature = 6.00, Humidity = 62.00,speed: 23.17, Latitude: 35.251003,Longitude: 126.863082 
1:15:29:926,PM 1.0 : 26, PM 2.5 : 27, PM 10 : 28,Temperature = 6.00, Humidity = 63.00,speed: 32.06, Latitude: 35.250858,Longitude: 126.863075 
1:15:31:975,PM 1.0 : 27, PM 2.5 : 28, PM 10 : 28,Temperature = 7.00, Humidity = 62.00,speed: 36.73, Latitude: 35.250675,Longitude: 126.863067 
1:15:34:26,PM 1.0 : 28, PM 2.5 : 29, PM 10 : 29,Temperature = 7.00, Humidity = 62.00,speed: 37.34, Latitude: 35.250465,Longitude: 126.863052 
1:15:36:75,PM 1.0 : 29, PM 2.5 : 30, PM 10 : 31,Temperature = 6.00, Humidity = 62.00,speed: 41.34, Latitude: 35.250267,Longitude: 126.863037 
1:15:38:124,PM 1.0 : 44, PM 2.5 : 44, PM 10 : 44,Temperature = 7.00, Humidity = 62.00,speed: 46.54, Latitude: 35.249938,Longitude: 126.863029 
1:15:40:174,PM 1.0 : 44, PM 2.5 : 44, PM 10 : 44,Temperature = 6.00, Humidity = 62.00,speed: 50.67, Latitude: 35.249694,Longitude: 126.863029 
1:15:42:223,PM 1.0 : 44, PM 2.5 : 44, PM 10 : 44,Temperature = 7.00, Humidity = 62.00,speed: 51.08, Latitude: 35.249431,Longitude: 126.862991 
1:15:44:272,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 5.00, Humidity = 63.00,speed: 53.75, Latitude: 35.249156,Longitude: 126.862991 
1:15:46:321,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 6.00, Humidity = 63.00,speed: 56.19, Latitude: 35.248886,Longitude: 126.862968 
1:15:48:370,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 7.00, Humidity = 62.00,speed: 56.10, Latitude: 35.248600,Longitude: 126.862968 
1:15:50:419,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 7.00, Humidity = 62.00,speed: 56.21, Latitude: 35.248317,Longitude: 126.862960 
1:15:52:468,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 7.00, Humidity = 63.00,speed: 50.50, Latitude: 35.248092,Longitude: 126.862945 
1:15:54:517,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 6.00, Humidity = 63.00,speed: 41.74, Latitude: 35.247920,Longitude: 126.862930 
1:15:56:566,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 6.00, Humidity = 63.00,speed: 36.71, Latitude: 35.247741,Longitude: 126.862953 
1:15:58:616,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 5.00, Humidity = 63.00,speed: 36.71, Latitude: 35.247566,Longitude: 126.863029 
1:16:0:665,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 7.00, Humidity = 63.00,speed: 41.08, Latitude: 35.247417,Longitude: 126.863189 
1:16:2:715,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 7.00, Humidity = 63.00,speed: 42.58, Latitude: 35.247245,Longitude: 126.863380 
1:16:4:764,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 7.00, Humidity = 63.00,speed: 42.63, Latitude: 35.247074,Longitude: 126.863540 
1:16:6:814,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 6.00, Humidity = 63.00,speed: 42.06, Latitude: 35.246894,Longitude: 126.863662 
1:16:8:863,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 6.00, Humidity = 63.00,speed: 43.08, Latitude: 35.246696,Longitude: 126.863754 
1:16:10:912,PM 1.0 : 48, PM 2.5 : 48, PM 10 : 48,Temperature = 5.00, Humidity = 63.00,speed: 42.82, Latitude: 35.246490,Longitude: 126.863807 
1:16:12:962,PM 1.0 : 48, PM 2.5 : 48, PM 10 : 48,Temperature = 7.00, Humidity = 64.00,speed: 45.52, Latitude: 35.246276,Longitude: 126.863815 
1:16:15:11,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 5.00, Humidity = 64.00,speed: 47.80, Latitude: 35.246040,Longitude: 126.863822 
1:16:17:61,PM 1.0 : 48, PM 2.5 : 48, PM 10 : 48,Temperature = 7.00, Humidity = 64.00,speed: 48.50, Latitude: 35.245800,Longitude: 126.863815 
1:16:19:110,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 6.00, Humidity = 64.00,speed: 50.89, Latitude: 35.245414,Longitude: 126.863800 
1:16:21:159,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 5.00, Humidity = 64.00,speed: 51.41, Latitude: 35.245174,Longitude: 126.863784 
1:16:23:208,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 5.00, Humidity = 64.00,speed: 51.23, Latitude: 35.244899,Longitude: 126.863754 
1:16:25:257,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 7.00, Humidity = 64.00,speed: 39.97, Latitude: 35.244716,Longitude: 126.863746 
1:16:27:307,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 5.00, Humidity = 64.00,speed: 34.11, Latitude: 35.244567,Longitude: 126.863739 
1:16:29:356,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 6.00, Humidity = 64.00,speed: 38.04, Latitude: 35.244380,Longitude: 126.863716 
1:16:31:405,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 64.00,speed: 41.91, Latitude: 35.244178,Longitude: 126.863716 
1:16:33:454,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 6.00, Humidity = 63.00,speed: 45.21, Latitude: 35.243968,Longitude: 126.863708 
1:16:35:503,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 5.00, Humidity = 64.00,speed: 47.19, Latitude: 35.243717,Longitude: 126.863685 
1:16:37:552,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 63.00,speed: 47.19, Latitude: 35.243484,Longitude: 126.863677 
1:16:39:602,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 64.00,speed: 50.86, Latitude: 35.243228,Longitude: 126.863685 
1:16:41:651,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 63.00,speed: 50.91, Latitude: 35.242984,Longitude: 126.863685 
1:16:43:700,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 5.00, Humidity = 64.00,speed: 50.36, Latitude: 35.242748,Longitude: 126.863670 
1:16:45:750,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 63.00,speed: 50.52, Latitude: 35.242492,Longitude: 126.863670 
1:16:47:799,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 5.00, Humidity = 63.00,speed: 52.10, Latitude: 35.242248,Longitude: 126.863662 
1:16:49:849,PM 1.0 : 54, PM 2.5 : 54, PM 10 : 54,Temperature = 6.00, Humidity = 64.00,speed: 53.37, Latitude: 35.241985,Longitude: 126.863639 
1:16:51:899,PM 1.0 : 54, PM 2.5 : 54, PM 10 : 54,Temperature = 6.00, Humidity = 63.00,speed: 55.12, Latitude: 35.241703,Longitude: 126.863639 
1:16:53:949,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 6.00, Humidity = 63.00,speed: 55.21, Latitude: 35.241416,Longitude: 126.863624 
1:16:55:998,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 6.00, Humidity = 63.00,speed: 50.36, Latitude: 35.241161,Longitude: 126.863609 
1:16:58:48,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 6.00, Humidity = 64.00,speed: 38.67, Latitude: 35.240856,Longitude: 126.863555 
1:17:0:97,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 6.00, Humidity = 63.00,speed: 33.52, Latitude: 35.240711,Longitude: 126.863510 
1:17:2:146,PM 1.0 : 58, PM 2.5 : 58, PM 10 : 58,Temperature = 6.00, Humidity = 63.00,speed: 30.11, Latitude: 35.240573,Longitude: 126.863487 
1:17:4:195,PM 1.0 : 58, PM 2.5 : 58, PM 10 : 58,Temperature = 6.00, Humidity = 64.00,speed: 27.35, Latitude: 35.240447,Longitude: 126.863471 
1:17:6:244,PM 1.0 : 58, PM 2.5 : 58, PM 10 : 58,Temperature = 5.00, Humidity = 64.00,speed: 24.21, Latitude: 35.240333,Longitude: 126.863471 
1:17:8:293,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 6.00, Humidity = 64.00,speed: 17.59, Latitude: 35.240253,Longitude: 126.863471 
1:17:10:342,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 7.00, Humidity = 64.00,speed: 13.09, Latitude: 35.240188,Longitude: 126.863471 
1:17:12:391,PM 1.0 : 22, PM 2.5 : 25, PM 10 : 27,Temperature = 6.00, Humidity = 65.00,speed: 14.69, Latitude: 35.240116,Longitude: 126.863471 
1:17:14:440,PM 1.0 : 23, PM 2.5 : 26, PM 10 : 28,Temperature = 6.00, Humidity = 65.00,speed: 20.46, Latitude: 35.240013,Longitude: 126.863471 
1:17:16:489,PM 1.0 : 24, PM 2.5 : 27, PM 10 : 29,Temperature = 6.00, Humidity = 65.00,speed: 20.46, Latitude: 35.239883,Longitude: 126.863464 
1:17:18:538,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 6.00, Humidity = 65.00,speed: 29.26, Latitude: 35.239746,Longitude: 126.863456 
1:17:20:587,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 6.00, Humidity = 65.00,speed: 34.22, Latitude: 35.239582,Longitude: 126.863449 
1:17:22:637,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 6.00, Humidity = 65.00,speed: 34.69, Latitude: 35.239410,Longitude: 126.863441 
1:17:24:686,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 6.00, Humidity = 65.00,speed: 29.47, Latitude: 35.239246,Longitude: 126.863433 
1:17:26:736,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 65.00,speed: 16.08, Latitude: 35.239128,Longitude: 126.863433 
1:17:28:785,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 6.00, Humidity = 65.00,speed: 9.89, Latitude: 35.239074,Longitude: 126.863449 
1:17:30:834,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 29,Temperature = 6.00, Humidity = 64.00,speed: 15.15, Latitude: 35.239036,Longitude: 126.863502 
1:17:32:884,PM 1.0 : 26, PM 2.5 : 28, PM 10 : 29,Temperature = 6.00, Humidity = 64.00,speed: 22.74, Latitude: 35.239021,Longitude: 126.863616 
1:17:34:934,PM 1.0 : 28, PM 2.5 : 30, PM 10 : 31,Temperature = 6.00, Humidity = 65.00,speed: 32.69, Latitude: 35.239063,Longitude: 126.863792 
1:17:36:984,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 6.00, Humidity = 64.00,speed: 42.60, Latitude: 35.239166,Longitude: 126.864158 
1:17:39:33,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 6.00, Humidity = 64.00,speed: 49.43, Latitude: 35.239246,Longitude: 126.864448 
1:17:41:82,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 7.00, Humidity = 64.00,speed: 55.67, Latitude: 35.239368,Longitude: 126.864768 
1:17:43:131,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 5.00, Humidity = 64.00,speed: 60.10, Latitude: 35.239498,Longitude: 126.865135 
1:17:45:180,PM 1.0 : 58, PM 2.5 : 58, PM 10 : 58,Temperature = 6.00, Humidity = 64.00,speed: 62.73, Latitude: 35.239631,Longitude: 126.865486 
1:17:47:229,PM 1.0 : 59, PM 2.5 : 59, PM 10 : 59,Temperature = 7.00, Humidity = 64.00,speed: 60.67, Latitude: 35.239749,Longitude: 126.865829 
1:17:49:278,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 7.00, Humidity = 63.00,speed: 60.34, Latitude: 35.239856,Longitude: 126.866172 
1:17:51:327,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 7.00, Humidity = 63.00,speed: 58.78, Latitude: 35.239963,Longitude: 126.866508 
1:17:53:376,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 6.00, Humidity = 63.00,speed: 57.78, Latitude: 35.240066,Longitude: 126.866836 
1:17:55:425,PM 1.0 : 62, PM 2.5 : 62, PM 10 : 62,Temperature = 6.00, Humidity = 63.00,speed: 57.78, Latitude: 35.240154,Longitude: 126.867156 
1:17:57:475,PM 1.0 : 62, PM 2.5 : 62, PM 10 : 62,Temperature = 6.00, Humidity = 63.00,speed: 51.95, Latitude: 35.240238,Longitude: 126.867462 
1:17:59:525,PM 1.0 : 63, PM 2.5 : 63, PM 10 : 63,Temperature = 6.00, Humidity = 63.00,speed: 47.00, Latitude: 35.240314,Longitude: 126.867752 
1:18:1:575,PM 1.0 : 63, PM 2.5 : 63, PM 10 : 63,Temperature = 6.00, Humidity = 64.00,speed: 36.76, Latitude: 35.240375,Longitude: 126.867988 
1:18:3:624,PM 1.0 : 63, PM 2.5 : 63, PM 10 : 63,Temperature = 6.00, Humidity = 62.00,speed: 25.52, Latitude: 35.240409,Longitude: 126.868156 
1:18:5:673,PM 1.0 : 62, PM 2.5 : 62, PM 10 : 62,Temperature = 5.00, Humidity = 63.00,speed: 17.80, Latitude: 35.240413,Longitude: 126.868270 
1:18:7:723,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 6.00, Humidity = 63.00,speed: 19.11, Latitude: 35.240356,Longitude: 126.868347 
1:18:9:772,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 6.00, Humidity = 63.00,speed: 27.22, Latitude: 35.240249,Longitude: 126.868400 
1:18:11:822,PM 1.0 : 61, PM 2.5 : 61, PM 10 : 61,Temperature = 6.00, Humidity = 63.00,speed: 34.74, Latitude: 35.240093,Longitude: 126.868461 
1:18:13:871,PM 1.0 : 61, PM 2.5 : 61, PM 10 : 61,Temperature = 5.00, Humidity = 63.00,speed: 38.08, Latitude: 35.239913,Longitude: 126.868537 
1:18:15:921,PM 1.0 : 61, PM 2.5 : 61, PM 10 : 61,Temperature = 6.00, Humidity = 63.00,speed: 37.98, Latitude: 35.239620,Longitude: 126.868614 
1:18:17:971,PM 1.0 : 61, PM 2.5 : 61, PM 10 : 61,Temperature = 6.00, Humidity = 62.00,speed: 35.04, Latitude: 35.239467,Longitude: 126.868698 
1:18:20:20,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 7.00, Humidity = 62.00,speed: 34.78, Latitude: 35.239315,Longitude: 126.868782 
1:18:22:69,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 7.00, Humidity = 62.00,speed: 33.71, Latitude: 35.239181,Longitude: 126.868888 
1:18:24:118,PM 1.0 : 60, PM 2.5 : 60, PM 10 : 60,Temperature = 7.00, Humidity = 62.00,speed: 29.76, Latitude: 35.239048,Longitude: 126.868972 
1:18:26:167,PM 1.0 : 59, PM 2.5 : 59, PM 10 : 59,Temperature = 6.00, Humidity = 62.00,speed: 25.24, Latitude: 35.238918,Longitude: 126.868988 
1:18:28:216,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 57,Temperature = 7.00, Humidity = 62.00,speed: 23.72, Latitude: 35.238796,Longitude: 126.868972 
1:18:30:265,PM 1.0 : 57, PM 2.5 : 57, PM 10 : 58,Temperature = 7.00, Humidity = 62.00,speed: 23.72, Latitude: 35.238685,Longitude: 126.868927 
1:18:32:314,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 7.00, Humidity = 62.00,speed: 21.65, Latitude: 35.238578,Longitude: 126.868881 
1:18:34:363,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 57,Temperature = 7.00, Humidity = 62.00,speed: 0.00, Latitude: 35.238471,Longitude: 126.868820 
1:18:36:411,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 57,Temperature = 6.00, Humidity = 62.00,speed: 22.58, Latitude: 35.238368,Longitude: 126.868759 
1:18:38:461,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 56,Temperature = 5.00, Humidity = 62.00,speed: 26.08, Latitude: 35.238246,Longitude: 126.868690 
1:18:40:510,PM 1.0 : 54, PM 2.5 : 54, PM 10 : 55,Temperature = 7.00, Humidity = 62.00,speed: 26.89, Latitude: 35.238121,Longitude: 126.868637 
1:18:42:561,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 54,Temperature = 6.00, Humidity = 61.00,speed: 26.67, Latitude: 35.237995,Longitude: 126.868576 
1:18:44:610,PM 1.0 : 52, PM 2.5 : 53, PM 10 : 54,Temperature = 7.00, Humidity = 62.00,speed: 21.69, Latitude: 35.237892,Longitude: 126.868507 
1:18:46:660,PM 1.0 : 51, PM 2.5 : 52, PM 10 : 54,Temperature = 7.00, Humidity = 61.00,speed: 20.21, Latitude: 35.237834,Longitude: 126.868400 
1:18:48:709,PM 1.0 : 50, PM 2.5 : 51, PM 10 : 53,Temperature = 7.00, Humidity = 61.00,speed: 19.04, Latitude: 35.237842,Longitude: 126.868278 
1:18:50:759,PM 1.0 : 49, PM 2.5 : 50, PM 10 : 52,Temperature = 6.00, Humidity = 62.00,speed: 25.74, Latitude: 35.237892,Longitude: 126.868148 
1:18:52:809,PM 1.0 : 48, PM 2.5 : 50, PM 10 : 52,Temperature = 6.00, Humidity = 61.00,speed: 27.74, Latitude: 35.237949,Longitude: 126.867988 
1:18:54:859,PM 1.0 : 47, PM 2.5 : 49, PM 10 : 51,Temperature = 6.00, Humidity = 60.00,speed: 28.19, Latitude: 35.238037,Longitude: 126.867736 
1:18:56:909,PM 1.0 : 46, PM 2.5 : 48, PM 10 : 50,Temperature = 6.00, Humidity = 61.00,speed: 27.35, Latitude: 35.238094,Longitude: 126.867576 
1:18:58:959,PM 1.0 : 44, PM 2.5 : 46, PM 10 : 48,Temperature = 6.00, Humidity = 61.00,speed: 23.98, Latitude: 35.238140,Longitude: 126.867446 
1:19:1:8,PM 1.0 : 44, PM 2.5 : 46, PM 10 : 48,Temperature = 7.00, Humidity = 60.00,speed: 14.59, Latitude: 35.238193,Longitude: 126.867378 
1:19:3:57,PM 1.0 : 43, PM 2.5 : 45, PM 10 : 47,Temperature = 7.00, Humidity = 61.00,speed: 12.76, Latitude: 35.238254,Longitude: 126.867340 
1:19:5:106,PM 1.0 : 43, PM 2.5 : 45, PM 10 : 47,Temperature = 7.00, Humidity = 61.00,speed: 12.41, Latitude: 35.238315,Longitude: 126.867347 
1:19:7:155,PM 1.0 : 43, PM 2.5 : 45, PM 10 : 47,Temperature = 7.00, Humidity = 61.00,speed: 13.93, Latitude: 35.238388,Longitude: 126.867401 
1:19:9:204,PM 1.0 : 42, PM 2.5 : 43, PM 10 : 45,Temperature = 7.00, Humidity = 60.00,speed: 16.91, Latitude: 35.238471,Longitude: 126.867469 
1:19:11:253,PM 1.0 : 41, PM 2.5 : 43, PM 10 : 45,Temperature = 6.00, Humidity = 61.00,speed: 19.67, Latitude: 35.238563,Longitude: 126.867530 
1:19:13:302,PM 1.0 : 40, PM 2.5 : 42, PM 10 : 44,Temperature = 6.00, Humidity = 60.00,speed: 0.00, Latitude: 35.238655,Longitude: 126.867584 
1:19:15:351,PM 1.0 : 39, PM 2.5 : 41, PM 10 : 43,Temperature = 6.00, Humidity = 60.00,speed: 7.91, Latitude: 35.238700,Longitude: 126.867614 
1:19:17:400,PM 1.0 : 38, PM 2.5 : 40, PM 10 : 43,Temperature = 7.00, Humidity = 60.00,speed: 8.46, Latitude: 35.238712,Longitude: 126.867660 
1:19:19:449,PM 1.0 : 37, PM 2.5 : 39, PM 10 : 42,Temperature = 6.00, Humidity = 60.00,speed: 13.91, Latitude: 35.238708,Longitude: 126.867729 
1:19:21:499,PM 1.0 : 36, PM 2.5 : 39, PM 10 : 42,Temperature = 6.00, Humidity = 60.00,speed: 19.08, Latitude: 35.238697,Longitude: 126.867828 
1:19:23:548,PM 1.0 : 35, PM 2.5 : 38, PM 10 : 41,Temperature = 7.00, Humidity = 60.00,speed: 19.74, Latitude: 35.238700,Longitude: 126.867935 
1:19:25:598,PM 1.0 : 35, PM 2.5 : 38, PM 10 : 41,Temperature = 5.00, Humidity = 60.00,speed: 16.17, Latitude: 35.238697,Longitude: 126.868041 
1:19:27:647,PM 1.0 : 35, PM 2.5 : 38, PM 10 : 41,Temperature = 7.00, Humidity = 61.00,speed: 9.13, Latitude: 35.238708,Longitude: 126.868103 
1:19:29:697,PM 1.0 : 34, PM 2.5 : 36, PM 10 : 39,Temperature = 6.00, Humidity = 60.00,speed: 8.82, Latitude: 35.238708,Longitude: 126.868148 
1:19:31:746,PM 1.0 : 34, PM 2.5 : 37, PM 10 : 40,Temperature = 6.00, Humidity = 61.00,speed: 12.63, Latitude: 35.238697,Longitude: 126.868217 
1:19:33:796,PM 1.0 : 33, PM 2.5 : 36, PM 10 : 39,Temperature = 7.00, Humidity = 60.00,speed: 13.02, Latitude: 35.238681,Longitude: 126.868331 
1:19:35:845,PM 1.0 : 32, PM 2.5 : 34, PM 10 : 36,Temperature = 7.00, Humidity = 60.00,speed: 10.52, Latitude: 35.238662,Longitude: 126.868392 
1:19:37:894,PM 1.0 : 32, PM 2.5 : 34, PM 10 : 36,Temperature = 7.00, Humidity = 60.00,speed: 0.35, Latitude: 35.238655,Longitude: 126.868408 
1:19:39:943,PM 1.0 : 31, PM 2.5 : 33, PM 10 : 35,Temperature = 6.00, Humidity = 60.00,speed: 0.00, Latitude: 35.238655,Longitude: 126.868400 
1:19:41:991,PM 1.0 : 30, PM 2.5 : 33, PM 10 : 36,Temperature = 6.00, Humidity = 60.00,speed: 0.00, Latitude: 35.238655,Longitude: 126.868400 
1:19:44:40,PM 1.0 : 29, PM 2.5 : 32, PM 10 : 35,Temperature = 5.00, Humidity = 60.00,speed: 0.26, Latitude: 35.238666,Longitude: 126.868385 
1:19:46:91,PM 1.0 : 29, PM 2.5 : 32, PM 10 : 35,Temperature = 5.00, Humidity = 60.00,speed: 0.26, Latitude: 35.238674,Longitude: 126.868370 
1:19:48:139,PM 1.0 : 28, PM 2.5 : 31, PM 10 : 33,Temperature = 5.00, Humidity = 60.00,speed: 0.22, Latitude: 35.238677,Longitude: 126.868362 
1:19:50:189,PM 1.0 : 27, PM 2.5 : 30, PM 10 : 32,Temperature = 7.00, Humidity = 60.00,speed: 0.00, Latitude: 35.238674,Longitude: 126.868354 
1:19:52:237,PM 1.0 : 26, PM 2.5 : 29, PM 10 : 31,Temperature = 6.00, Humidity = 60.00,speed: 0.00, Latitude: 35.238670,Longitude: 126.868362 
1:19:54:286,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 31,Temperature = 5.00, Humidity = 60.00,speed: 0.00, Latitude: 35.238670,Longitude: 126.868362 
1:19:56:335,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 31,Temperature = 6.00, Humidity = 60.00,speed: 0.00, Latitude: 35.238670,Longitude: 126.868362 
1:19:58:385,PM 1.0 : 25, PM 2.5 : 27, PM 10 : 29,Temperature = 7.00, Humidity = 60.00,speed: 1.72, Latitude: 35.238666,Longitude: 126.868362 
