,time,PM 1.0,PM2.5,PM 10,Temperature,Humidity,speed,Latitude,Longitude
1103,0:37:45:528,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1104,0:37:47:576,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1105,0:37:49:626,27,27,27,7.0,56.0,0.0,35.246047,126.873374
1106,0:37:51:675,27,27,27,8.0,56.0,0.0,35.246047,126.873374
1107,0:37:53:725,27,27,27,8.0,56.0,0.0,35.246047,126.873374
1108,0:37:55:774,27,27,27,7.0,56.0,0.0,35.246047,126.873374
1109,0:37:57:823,27,27,27,8.0,56.0,0.0,35.246047,126.873374
1110,0:37:59:873,27,27,27,7.0,56.0,0.0,35.246047,126.873374
1111,0:38:1:922,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1112,0:38:3:972,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1113,0:38:6:20,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1114,0:38:8:69,27,27,27,6.0,55.0,0.0,35.246047,126.873374
1115,0:38:10:118,27,27,27,7.0,55.0,0.0,35.246047,126.873374
1116,0:38:12:167,27,27,27,8.0,56.0,0.0,35.246047,126.873374
1117,0:38:14:216,27,27,27,7.0,55.0,0.0,35.246047,126.873374
1118,0:38:16:265,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1119,0:38:18:314,27,27,27,7.0,56.0,0.0,35.246047,126.873374
1120,0:38:20:363,27,28,28,8.0,56.0,0.0,35.246047,126.873374
1121,0:38:22:412,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1122,0:38:24:462,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1123,0:38:26:511,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1124,0:38:28:560,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1125,0:38:30:609,28,28,28,8.0,56.0,0.0,35.246047,126.873374
1126,0:38:32:658,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1127,0:38:34:707,27,27,27,7.0,56.0,0.0,35.246047,126.873374
1128,0:38:36:758,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1129,0:38:38:807,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1130,0:38:40:856,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1131,0:38:42:906,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1132,0:38:44:955,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1133,0:38:47:3,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1134,0:38:49:52,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1135,0:38:51:101,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1136,0:38:53:150,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1137,0:38:55:199,28,29,29,7.0,55.0,0.0,35.246047,126.873374
1138,0:38:57:248,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1139,0:38:59:297,28,28,28,8.0,56.0,0.0,35.246047,126.873374
1140,0:39:1:346,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1141,0:39:3:396,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1142,0:39:5:445,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1143,0:39:7:494,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1144,0:39:9:543,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1145,0:39:11:593,27,28,29,7.0,56.0,0.0,35.246047,126.873374
1146,0:39:13:642,27,28,29,7.0,56.0,0.0,35.246047,126.873374
1147,0:39:15:691,27,28,29,7.0,56.0,0.0,35.246047,126.873374
1148,0:39:17:740,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1149,0:39:19:790,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1150,0:39:21:839,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1151,0:39:23:888,28,29,30,8.0,56.0,0.0,35.246047,126.873374
1152,0:39:25:936,27,28,29,7.0,56.0,0.0,35.246047,126.873374
1153,0:39:27:985,27,28,29,7.0,55.0,0.0,35.246047,126.873374
1154,0:39:30:34,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1155,0:39:32:82,28,29,30,7.0,56.0,0.0,35.246047,126.873374
1156,0:39:34:131,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1157,0:39:36:180,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1158,0:39:38:229,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1159,0:39:40:278,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1160,0:39:42:327,28,29,29,7.0,56.0,0.0,35.246047,126.873374
1161,0:39:44:377,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1162,0:39:46:426,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1163,0:39:48:476,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1164,0:39:50:525,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1165,0:39:52:576,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1166,0:39:54:625,28,29,29,7.0,56.0,0.0,35.246047,126.873374
1167,0:39:56:675,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1168,0:39:58:724,28,29,29,7.0,56.0,0.0,35.246047,126.873374
1169,0:40:0:773,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1170,0:40:2:823,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1171,0:40:4:871,28,29,29,7.0,55.0,0.0,35.246047,126.873374
1172,0:40:6:920,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1173,0:40:8:969,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1174,0:40:11:18,28,29,29,7.0,56.0,0.0,35.246047,126.873374
1175,0:40:13:67,28,28,28,8.0,56.0,0.0,35.246047,126.873374
1176,0:40:15:116,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1177,0:40:17:165,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1178,0:40:19:214,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1179,0:40:21:263,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1180,0:40:23:313,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1181,0:40:25:361,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1182,0:40:27:411,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1183,0:40:29:460,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1184,0:40:31:510,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1185,0:40:33:559,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1186,0:40:35:609,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1187,0:40:37:658,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1188,0:40:39:707,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1189,0:40:41:757,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1190,0:40:43:806,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1191,0:40:45:854,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1192,0:40:47:903,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1193,0:40:49:952,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1194,0:40:52:1,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1195,0:40:54:50,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1196,0:40:56:99,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1197,0:40:58:148,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1198,0:41:0:197,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1199,0:41:2:247,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1200,0:41:4:296,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1201,0:41:6:345,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1202,0:41:8:396,28,28,28,7.0,55.0,0.0,35.246047,126.873374
1203,0:41:10:445,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1204,0:41:12:494,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1205,0:41:14:544,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1206,0:41:16:592,27,27,27,7.0,55.0,0.0,35.246047,126.873374
1207,0:41:18:642,27,27,27,7.0,55.0,0.0,35.246047,126.873374
1208,0:41:20:692,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1209,0:41:22:741,27,27,27,8.0,56.0,0.0,35.246047,126.873374
1210,0:41:24:790,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1211,0:41:26:838,27,27,27,8.0,56.0,0.0,35.246047,126.873374
1212,0:41:28:887,27,27,27,7.0,56.0,0.0,35.246047,126.873374
1213,0:41:30:936,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1214,0:41:32:985,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1215,0:41:35:34,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1216,0:41:37:83,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1217,0:41:39:132,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1218,0:41:41:182,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1219,0:41:43:231,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1220,0:41:45:280,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1221,0:41:47:330,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1222,0:41:49:379,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1223,0:41:51:428,27,28,28,8.0,56.0,0.0,35.246047,126.873374
1224,0:41:53:478,27,28,28,8.0,56.0,0.0,35.246047,126.873374
1225,0:41:55:527,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1226,0:41:57:577,27,28,28,8.0,56.0,0.0,35.246047,126.873374
1227,0:41:59:626,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1228,0:42:1:676,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1229,0:42:3:725,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1230,0:42:5:773,26,27,27,7.0,55.0,0.0,35.246047,126.873374
1231,0:42:7:822,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1232,0:42:9:871,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1233,0:42:11:920,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1234,0:42:13:969,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1235,0:42:16:18,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1236,0:42:18:67,27,28,28,8.0,54.0,0.0,35.246047,126.873374
1237,0:42:20:116,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1238,0:42:22:167,27,28,28,8.0,54.0,0.0,35.246047,126.873374
1239,0:42:24:216,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1240,0:42:26:265,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1241,0:42:28:314,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1242,0:42:30:364,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1243,0:42:32:413,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1244,0:42:34:463,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1245,0:42:36:512,27,27,27,8.0,55.0,0.0,35.246047,126.873374
1246,0:42:38:562,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1247,0:42:40:610,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1248,0:42:42:660,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1249,0:42:44:708,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1250,0:42:46:757,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1251,0:42:48:806,27,27,27,7.0,55.0,0.0,35.246047,126.873374
1252,0:42:50:855,27,27,27,7.0,55.0,0.0,35.246047,126.873374
1253,0:42:52:904,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1254,0:42:54:953,27,28,28,7.0,55.0,0.0,35.246047,126.873374
1255,0:42:57:2,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1256,0:42:59:51,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1257,0:43:1:101,27,28,28,8.0,55.0,0.0,35.246047,126.873374
1258,0:43:3:150,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1259,0:43:5:199,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1260,0:43:7:249,28,29,30,8.0,56.0,0.0,35.246047,126.873374
1261,0:43:9:298,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1262,0:43:11:347,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1263,0:43:13:397,28,29,30,7.0,56.0,0.0,35.246047,126.873374
1264,0:43:15:446,28,29,30,8.0,56.0,0.0,35.246047,126.873374
1265,0:43:17:496,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1266,0:43:19:546,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1267,0:43:21:595,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1268,0:43:23:643,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1269,0:43:25:692,28,30,31,7.0,55.0,0.0,35.246047,126.873374
1270,0:43:27:741,28,30,31,8.0,55.0,0.0,35.246047,126.873374
1271,0:43:29:790,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1272,0:43:31:840,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1273,0:43:33:889,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1274,0:43:35:938,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1275,0:43:37:987,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1276,0:43:40:36,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1277,0:43:42:86,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1278,0:43:44:134,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1279,0:43:46:184,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1280,0:43:48:233,28,29,29,8.0,55.0,0.0,35.246047,126.873374
1281,0:43:50:283,28,28,28,8.0,55.0,0.0,35.246047,126.873374
1282,0:43:52:332,28,28,28,7.0,56.0,0.0,35.246047,126.873374
1283,0:43:54:381,28,28,28,7.0,56.0,0.0,35.246047,126.873374
1284,0:43:56:431,28,28,28,7.0,56.0,0.0,35.246047,126.873374
1285,0:43:58:480,27,27,27,8.0,56.0,0.0,35.246047,126.873374
1286,0:44:0:530,28,29,30,8.0,56.0,0.0,35.246047,126.873374
1287,0:44:2:579,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1288,0:44:4:627,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1289,0:44:6:676,28,29,30,8.0,56.0,0.0,35.246047,126.873374
1290,0:44:8:724,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1291,0:44:10:773,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1292,0:44:12:822,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1293,0:44:14:871,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1294,0:44:16:920,27,28,29,8.0,55.0,0.0,35.246047,126.873374
1295,0:44:18:970,27,28,29,7.0,55.0,0.0,35.246047,126.873374
1296,0:44:21:19,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1297,0:44:23:69,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1298,0:44:25:118,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1299,0:44:27:167,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1300,0:44:29:217,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1301,0:44:31:266,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1302,0:44:33:316,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1303,0:44:35:365,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1304,0:44:37:414,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1305,0:44:39:465,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1306,0:44:41:515,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1307,0:44:43:563,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1308,0:44:45:612,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1309,0:44:47:661,28,29,30,9.0,55.0,0.0,35.246047,126.873374
1310,0:44:49:710,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1311,0:44:51:759,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1312,0:44:53:808,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1313,0:44:55:857,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1314,0:44:57:906,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1315,0:44:59:956,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1316,0:45:2:5,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1317,0:45:4:53,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1318,0:45:6:103,28,30,31,7.0,55.0,0.0,35.246047,126.873374
1319,0:45:8:152,28,30,31,8.0,55.0,0.0,35.246047,126.873374
1320,0:45:10:201,28,29,30,7.0,55.0,0.0,35.246047,126.873374
1321,0:45:12:251,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1322,0:45:14:300,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1323,0:45:16:350,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1324,0:45:18:399,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1325,0:45:20:448,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1326,0:45:22:497,29,30,31,7.0,55.0,0.0,35.246047,126.873374
1327,0:45:24:545,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1328,0:45:26:594,29,30,31,7.0,55.0,0.0,35.246047,126.873374
1329,0:45:28:643,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1330,0:45:30:692,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1331,0:45:32:741,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1332,0:45:34:790,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1333,0:45:36:839,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1334,0:45:38:889,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1335,0:45:40:938,29,30,31,8.0,54.0,0.0,35.246047,126.873374
1336,0:45:42:987,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1337,0:45:45:37,28,29,30,8.0,55.0,0.0,35.246047,126.873374
1338,0:45:47:86,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1339,0:45:49:135,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1340,0:45:51:185,29,31,32,7.0,55.0,0.0,35.246047,126.873374
1341,0:45:53:234,29,31,32,7.0,55.0,0.0,35.246047,126.873374
1342,0:45:55:284,28,30,31,8.0,55.0,0.0,35.246047,126.873374
1343,0:45:57:334,28,30,31,9.0,55.0,0.0,35.246047,126.873374
1344,0:45:59:383,28,30,31,8.0,55.0,0.0,35.246047,126.873374
1345,0:46:1:431,29,31,32,7.0,55.0,0.0,35.246047,126.873374
1346,0:46:3:480,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1347,0:46:5:529,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1348,0:46:7:578,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1349,0:46:9:627,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1350,0:46:11:676,29,30,31,7.0,55.0,0.0,35.246047,126.873374
1351,0:46:13:725,29,30,31,7.0,55.0,0.0,35.246047,126.873374
1352,0:46:15:774,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1353,0:46:17:823,29,30,31,8.0,55.0,0.0,35.246047,126.873374
1354,0:46:19:873,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1355,0:46:21:922,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1356,0:46:23:972,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1357,0:46:26:21,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1358,0:46:28:70,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1359,0:46:30:120,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1360,0:46:32:170,29,31,32,7.0,55.0,0.0,35.246047,126.873374
1361,0:46:34:219,29,31,32,7.0,55.0,0.0,35.246047,126.873374
1362,0:46:36:269,29,31,32,7.0,55.0,0.0,35.246047,126.873374
1363,0:46:38:318,29,32,33,7.0,55.0,0.0,35.246047,126.873374
1364,0:46:40:367,29,32,34,7.0,55.0,0.0,35.246047,126.873374
1365,0:46:42:415,29,32,34,7.0,54.0,0.0,35.246047,126.873374
1366,0:46:44:464,29,32,34,8.0,55.0,0.0,35.246047,126.873374
1367,0:46:46:513,29,32,33,7.0,54.0,0.0,35.246047,126.873374
1368,0:46:48:562,29,32,33,8.0,54.0,0.0,35.246047,126.873374
1369,0:46:50:611,29,32,33,7.0,55.0,0.0,35.246047,126.873374
1370,0:46:52:660,29,31,32,8.0,55.0,0.0,35.246047,126.873374
1371,0:46:54:709,29,32,33,8.0,55.0,0.0,35.246047,126.873374
1372,0:46:56:758,29,32,33,8.0,55.0,0.0,35.246047,126.873374
1373,0:46:58:808,29,32,33,7.0,55.0,0.0,35.246047,126.873374
1374,0:47:0:858,29,31,32,8.0,55.0,1.72,35.245998,126.873397
1375,0:47:2:907,29,32,33,8.0,55.0,3.46,35.246006,126.87339
1376,0:47:4:957,29,31,32,8.0,55.0,4.46,35.246025,126.873359
1377,0:47:7:6,29,31,32,8.0,55.0,6.0,35.246059,126.873344
1378,0:47:9:56,29,31,32,7.0,55.0,4.43,35.246086,126.873336
1379,0:47:11:106,28,30,31,7.0,54.0,0.0,35.246097,126.873336
1380,0:47:13:155,29,31,32,7.0,55.0,0.0,35.246097,126.873336
1381,0:47:15:204,29,31,32,8.0,55.0,6.19,35.246097,126.873336
1382,0:47:17:254,28,30,31,8.0,54.0,14.32,35.246219,126.873321
1383,0:47:19:303,29,32,33,7.0,55.0,15.35,35.246299,126.873298
1384,0:47:21:352,28,31,32,8.0,55.0,16.2,35.246383,126.873275
1385,0:47:23:401,28,30,31,8.0,54.0,14.85,35.246444,126.873214
1386,0:47:25:450,28,30,31,7.0,55.0,15.0,35.246479,126.87313
1387,0:47:27:499,28,30,31,8.0,54.0,17.71,35.246509,126.873023
1388,0:47:29:548,28,30,31,8.0,55.0,18.45,35.246532,126.872917
1389,0:47:31:597,28,30,31,7.0,55.0,17.65,35.246559,126.872817
1390,0:47:33:646,28,30,31,8.0,54.0,14.83,35.246593,126.872741
1391,0:47:35:695,28,30,31,8.0,54.0,14.83,35.246665,126.872688
1392,0:47:37:744,28,30,31,8.0,55.0,16.87,35.246749,126.872673
1393,0:47:39:793,27,29,30,7.0,54.0,15.48,35.246829,126.87265
1394,0:47:41:842,27,29,30,8.0,55.0,16.3,35.246906,126.872642
1395,0:47:43:892,27,29,30,8.0,54.0,17.91,35.246994,126.872634
1396,0:47:45:941,27,29,30,8.0,55.0,15.93,35.247081,126.872642
1397,0:47:47:990,27,29,30,8.0,55.0,18.21,35.247165,126.87268
1398,0:47:50:40,27,29,30,8.0,55.0,18.24,35.247245,126.872741
1399,0:47:52:89,27,29,30,8.0,55.0,16.78,35.247314,126.87281
1400,0:47:54:139,27,29,30,8.0,55.0,16.8,35.247379,126.872871
1401,0:47:56:189,27,29,30,7.0,54.0,17.89,35.247478,126.872978
1402,0:47:58:238,27,29,30,8.0,55.0,18.45,35.247547,126.873054
1403,0:48:0:287,27,29,30,8.0,54.0,18.37,35.247611,126.873138
1404,0:48:2:336,26,28,29,7.0,55.0,17.13,35.24768,126.873207
1405,0:48:4:385,26,28,29,8.0,55.0,17.21,35.247753,126.87326
1406,0:48:6:434,26,28,29,8.0,55.0,17.26,35.247833,126.873298
1407,0:48:8:483,26,28,29,8.0,54.0,19.72,35.247928,126.873344
1408,0:48:10:532,26,28,29,8.0,55.0,21.54,35.248023,126.873405
1409,0:48:12:581,26,28,29,7.0,55.0,21.54,35.248119,126.873458
1410,0:48:14:630,26,28,29,7.0,54.0,18.11,35.248203,126.873504
1411,0:48:16:679,26,29,30,7.0,54.0,17.43,35.248287,126.873527
1412,0:48:18:729,26,28,29,7.0,55.0,23.19,35.24839,126.873527
1413,0:48:20:779,27,29,30,8.0,55.0,25.59,35.248523,126.873519
1414,0:48:22:828,46,46,46,7.0,56.0,23.87,35.248653,126.873519
1415,0:48:24:878,46,46,46,8.0,56.0,22.63,35.248779,126.873512
1416,0:48:26:927,45,45,45,7.0,56.0,21.59,35.248889,126.873489
1417,0:48:28:976,45,45,45,8.0,56.0,21.39,35.248989,126.873443
1418,0:48:31:26,44,44,44,8.0,56.0,19.26,35.249076,126.873382
1419,0:48:33:76,43,43,43,8.0,56.0,17.91,35.249164,126.873268
1420,0:48:35:125,43,43,43,7.0,56.0,20.32,35.249214,126.873153
1421,0:48:37:174,43,43,43,8.0,56.0,22.26,35.249294,126.873039
1422,0:48:39:223,43,43,43,8.0,57.0,25.48,35.249389,126.872924
1423,0:48:41:272,43,43,43,8.0,57.0,28.09,35.249485,126.87281
1424,0:48:43:321,43,43,43,8.0,57.0,28.34,35.249576,126.87268
1425,0:48:45:370,43,43,43,8.0,57.0,28.58,35.249691,126.872558
1426,0:48:47:419,42,42,42,8.0,56.0,28.74,35.249801,126.872459
1427,0:48:49:468,42,42,42,8.0,57.0,21.11,35.249893,126.87239
1428,0:48:51:517,42,42,42,8.0,57.0,19.02,35.249969,126.872322
1429,0:48:53:566,42,42,42,8.0,57.0,20.02,35.250049,126.872253
1430,0:48:55:616,42,42,42,8.0,56.0,22.45,35.250144,126.872177
1431,0:48:57:665,42,42,42,6.0,57.0,25.89,35.250247,126.8721
1432,0:48:59:715,42,42,42,7.0,56.0,25.24,35.250354,126.872024
1433,0:49:1:764,42,42,42,8.0,56.0,23.21,35.250457,126.871955
1434,0:49:3:813,42,42,42,8.0,56.0,17.5,35.250553,126.871902
1435,0:49:5:863,42,42,42,8.0,56.0,14.19,35.250629,126.871864
1436,0:49:7:913,42,42,42,8.0,56.0,7.95,35.250682,126.871849
1437,0:49:9:962,41,41,41,8.0,56.0,3.91,35.250709,126.871849
1438,0:49:12:11,40,40,40,7.0,57.0,0.0,35.25072,126.871849
1439,0:49:14:60,39,39,39,8.0,56.0,0.0,35.250717,126.871849
1440,0:49:16:110,39,39,39,7.0,56.0,0.0,35.250717,126.871849
1441,0:49:18:159,38,38,38,8.0,56.0,0.0,35.250717,126.871849
1442,0:49:20:207,38,38,38,8.0,56.0,0.0,35.250717,126.871849
1443,0:49:22:256,37,37,37,7.0,56.0,0.0,35.250717,126.871849
1444,0:49:24:305,36,36,36,8.0,57.0,0.0,35.250717,126.871849
1445,0:49:26:354,36,36,36,7.0,56.0,0.0,35.250717,126.871849
1446,0:49:28:403,36,36,36,8.0,56.0,0.0,35.250717,126.871849
1447,0:49:30:452,36,36,36,8.0,56.0,0.0,35.250717,126.871849
1448,0:49:32:500,37,37,37,8.0,56.0,0.0,35.250717,126.871849
1449,0:49:34:550,36,36,36,8.0,56.0,0.0,35.250717,126.871849
1450,0:49:36:600,36,36,36,8.0,55.0,0.0,35.250717,126.871849
1451,0:49:38:649,35,35,35,8.0,56.0,0.0,35.250717,126.871849
1452,0:49:40:698,35,35,35,7.0,55.0,0.0,35.250717,126.871849
1453,0:49:42:748,35,35,35,8.0,56.0,0.0,35.250717,126.871849
1454,0:49:44:797,34,34,34,8.0,56.0,0.0,35.250717,126.871849
1455,0:49:46:846,33,33,33,7.0,56.0,0.0,35.250717,126.871849
1456,0:49:48:896,32,32,32,7.0,56.0,0.0,35.250717,126.871849
1457,0:49:50:945,32,32,32,7.0,56.0,0.0,35.250717,126.871849
1458,0:49:52:995,32,33,33,6.0,56.0,0.0,35.250717,126.871849
1459,0:49:55:44,32,32,32,6.0,56.0,0.0,35.250717,126.871849
